source	id	datetime	species	area_cover[-]	area_fraction[-]	n_tree[ha-1]	vol_tree[m3ha-1]	h_max[m]	h_min[m]	diam_ground[m]	diam_breast[m]	depth[m]	sla[m2kg-1]	lai[-]	crown_diam_ratio[-]	sap_fol_ratio[-]	branch_fraction[-]	DW_stem_wood[kgm-2]	DW_branch_wood[kgm-2]	DW_root_wood[kgm-2]
setup	0	2006-08-16 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.43561	1	0	0	0	0	0
setup	0	2006-08-16 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-08-16 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-08-16 23:00:00	ACTO	1	0.253524	49.8378	56.1792	20	15.5854	0.805201	0.4	1.50323	96.3155	0	20.1199	149.482	0.200036	3.89099	0.972969	7.93594
setup	0	2006-08-16 23:00:00	:ALL:	1	1.09352	49.8378	56.1792	20	15.5854	0.805201	0.4	1.50323	2472.32	0.43561	20.1199	149.482	0.200036	3.89099	0.972969	7.93594
setup	0	2006-08-17 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.463712	1	0	0	0	0	0
setup	0	2006-08-17 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-08-17 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-08-17 23:00:00	ACTO	1	0.253522	49.8375	56.1775	20	15.5854	0.805201	0.4	1.50323	96.3155	0	20.1199	149.482	0.200036	3.89088	0.972941	7.93571
setup	0	2006-08-17 23:00:00	:ALL:	1	1.09352	49.8375	56.1775	20	15.5854	0.805201	0.4	1.50323	2472.32	0.463712	20.1199	149.482	0.200036	3.89088	0.972941	7.93571
setup	0	2006-08-18 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.492047	1	0	0	0	0	0
setup	0	2006-08-18 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-08-18 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-08-18 23:00:00	ACTO	1	0.253521	49.8373	56.1759	20	15.5854	0.805201	0.4	1.50323	96.3155	0	20.1199	149.482	0.200036	3.89077	0.972913	7.93548
setup	0	2006-08-18 23:00:00	:ALL:	1	1.09352	49.8373	56.1759	20	15.5854	0.805201	0.4	1.50323	2472.32	0.492047	20.1199	149.482	0.200036	3.89077	0.972913	7.93548
setup	0	2006-08-19 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.520442	1	0	0	0	0	0
setup	0	2006-08-19 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-08-19 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-08-19 23:00:00	ACTO	1	0.253519	49.837	56.1743	20	15.5854	0.805201	0.4	1.50323	96.3155	0	20.1199	149.482	0.200036	3.89066	0.972885	7.93525
setup	0	2006-08-19 23:00:00	:ALL:	1	1.09352	49.837	56.1743	20	15.5854	0.805201	0.4	1.50323	2472.32	0.520442	20.1199	149.482	0.200036	3.89066	0.972885	7.93525
setup	0	2006-08-20 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.548714	1	0	0	0	0	0
setup	0	2006-08-20 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-08-20 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-08-20 23:00:00	ACTO	1	0.253518	49.8367	56.1727	20	15.5854	0.805201	0.4	1.50323	96.3155	0	20.1199	149.482	0.200036	3.89055	0.972857	7.93503
setup	0	2006-08-20 23:00:00	:ALL:	1	1.09352	49.8367	56.1727	20	15.5854	0.805201	0.4	1.50323	2472.32	0.548714	20.1199	149.482	0.200036	3.89055	0.972857	7.93503
setup	0	2006-08-21 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.57667	1	0	0	0	0	0
setup	0	2006-08-21 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-08-21 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-08-21 23:00:00	ACTO	1	0.253517	49.8364	56.1711	20	15.5854	0.805201	0.4	1.50323	96.3155	0	20.1199	149.482	0.200036	3.89043	0.972829	7.93479
setup	0	2006-08-21 23:00:00	:ALL:	1	1.09352	49.8364	56.1711	20	15.5854	0.805201	0.4	1.50323	2472.32	0.57667	20.1199	149.482	0.200036	3.89043	0.972829	7.93479
setup	0	2006-08-22 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.604111	1	0	0	0	0	0
setup	0	2006-08-22 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-08-22 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-08-22 23:00:00	ACTO	1	0.253515	49.8362	56.1694	20	15.5854	0.805201	0.4	1.50323	96.3155	0	20.1199	149.482	0.200036	3.89032	0.9728	7.93456
setup	0	2006-08-22 23:00:00	:ALL:	1	1.09352	49.8362	56.1694	20	15.5854	0.805201	0.4	1.50323	2472.32	0.604111	20.1199	149.482	0.200036	3.89032	0.9728	7.93456
setup	0	2006-08-23 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.630831	1	0	0	0	0	0
setup	0	2006-08-23 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-08-23 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-08-23 23:00:00	ACTO	1	0.253514	49.8359	56.1678	20	15.5854	0.805201	0.4	1.50323	96.3155	0	20.1199	149.482	0.200036	3.8902	0.972772	7.93433
setup	0	2006-08-23 23:00:00	:ALL:	1	1.09351	49.8359	56.1678	20	15.5854	0.805201	0.4	1.50323	2472.32	0.630831	20.1199	149.482	0.200036	3.8902	0.972772	7.93433
setup	0	2006-08-24 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.656625	1	0	0	0	0	0
setup	0	2006-08-24 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-08-24 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-08-24 23:00:00	ACTO	1	0.253512	49.8356	56.1662	20	15.5854	0.805201	0.4	1.50323	96.3155	0	20.1199	149.482	0.200036	3.89009	0.972744	7.9341
setup	0	2006-08-24 23:00:00	:ALL:	1	1.09351	49.8356	56.1662	20	15.5854	0.805201	0.4	1.50323	2472.32	0.656625	20.1199	149.482	0.200036	3.89009	0.972744	7.9341
setup	0	2006-08-25 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.681286	1	0	0	0	0	0
setup	0	2006-08-25 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-08-25 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-08-25 23:00:00	ACTO	1	0.253511	49.8353	56.1645	20	15.5854	0.805201	0.4	1.50323	96.3155	0	20.1199	149.482	0.200036	3.88998	0.972716	7.93387
setup	0	2006-08-25 23:00:00	:ALL:	1	1.09351	49.8353	56.1645	20	15.5854	0.805201	0.4	1.50323	2472.32	0.681286	20.1199	149.482	0.200036	3.88998	0.972716	7.93387
setup	0	2006-08-26 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.704611	1	0	0	0	0	0
setup	0	2006-08-26 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-08-26 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-08-26 23:00:00	ACTO	1	0.25351	49.8351	56.1629	20	15.5854	0.805201	0.4	1.50323	96.3155	0	20.1199	149.482	0.200036	3.88987	0.972688	7.93364
setup	0	2006-08-26 23:00:00	:ALL:	1	1.09351	49.8351	56.1629	20	15.5854	0.805201	0.4	1.50323	2472.32	0.704611	20.1199	149.482	0.200036	3.88987	0.972688	7.93364
setup	0	2006-08-27 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.726401	1	0	0	0	0	0
setup	0	2006-08-27 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-08-27 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-08-27 23:00:00	ACTO	1	0.253508	49.8348	56.1612	20	15.5854	0.805201	0.4	1.50323	96.3155	0	20.1199	149.482	0.200036	3.88975	0.972659	7.93341
setup	0	2006-08-27 23:00:00	:ALL:	1	1.09351	49.8348	56.1612	20	15.5854	0.805201	0.4	1.50323	2472.32	0.726401	20.1199	149.482	0.200036	3.88975	0.972659	7.93341
setup	0	2006-08-28 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.746468	1	0	0	0	0	0
setup	0	2006-08-28 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-08-28 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-08-28 23:00:00	ACTO	1	0.253507	49.8345	56.1596	20	15.5854	0.805201	0.4	1.50323	96.3155	0	20.1199	149.482	0.200036	3.88964	0.972631	7.93318
setup	0	2006-08-28 23:00:00	:ALL:	1	1.09351	49.8345	56.1596	20	15.5854	0.805201	0.4	1.50323	2472.32	0.746468	20.1199	149.482	0.200036	3.88964	0.972631	7.93318
setup	0	2006-08-29 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.764635	1	0	0	0	0	0
setup	0	2006-08-29 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-08-29 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-08-29 23:00:00	ACTO	1	0.253506	49.8342	56.158	20	15.5854	0.805201	0.4	1.50323	96.3155	0	20.1199	149.482	0.200036	3.88953	0.972603	7.93295
setup	0	2006-08-29 23:00:00	:ALL:	1	1.09351	49.8342	56.158	20	15.5854	0.805201	0.4	1.50323	2472.32	0.764635	20.1199	149.482	0.200036	3.88953	0.972603	7.93295
setup	0	2006-08-30 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.780736	1	0	0	0	0	0
setup	0	2006-08-30 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-08-30 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-08-30 23:00:00	ACTO	1	0.253504	49.834	56.1564	20	15.5854	0.805201	0.4	1.50323	96.3155	0	20.1199	149.482	0.200036	3.88942	0.972575	7.93273
setup	0	2006-08-30 23:00:00	:ALL:	1	1.0935	49.834	56.1564	20	15.5854	0.805201	0.4	1.50323	2472.32	0.780736	20.1199	149.482	0.200036	3.88942	0.972575	7.93273
setup	0	2006-08-31 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.794625	1	0	0	0	0	0
setup	0	2006-08-31 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-08-31 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-08-31 23:00:00	ACTO	1	0.253503	49.8337	56.1548	20	15.5854	0.805201	0.4	1.50323	96.3155	0	20.1199	149.482	0.200036	3.88931	0.972548	7.9325
setup	0	2006-08-31 23:00:00	:ALL:	1	1.0935	49.8337	56.1548	20	15.5854	0.805201	0.4	1.50323	2472.32	0.794625	20.1199	149.482	0.200036	3.88931	0.972548	7.9325
setup	0	2006-09-01 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.806172	1	0	0	0	0	0
setup	0	2006-09-01 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-09-01 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-09-01 23:00:00	ACTO	1	0.253501	49.8334	56.1532	20	15.5854	0.805201	0.4	1.50323	96.3155	0	20.1199	149.482	0.200036	3.8892	0.97252	7.93228
setup	0	2006-09-01 23:00:00	:ALL:	1	1.0935	49.8334	56.1532	20	15.5854	0.805201	0.4	1.50323	2472.32	0.806172	20.1199	149.482	0.200036	3.8892	0.97252	7.93228
setup	0	2006-09-02 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.815269	1	0	0	0	0	0
setup	0	2006-09-02 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-09-02 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-09-02 23:00:00	ACTO	1	0.2535	49.8332	56.1516	20	15.5854	0.805201	0.4	1.50323	96.3155	0	20.1199	149.482	0.200036	3.88909	0.972492	7.93205
setup	0	2006-09-02 23:00:00	:ALL:	1	1.0935	49.8332	56.1516	20	15.5854	0.805201	0.4	1.50323	2472.32	0.815269	20.1199	149.482	0.200036	3.88909	0.972492	7.93205
setup	0	2006-09-03 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.821829	1	0	0	0	0	0
setup	0	2006-09-03 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-09-03 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-09-03 23:00:00	ACTO	1	0.253499	49.8329	56.15	20	15.5854	0.805201	0.4	1.50323	96.3155	0	20.1199	149.482	0.200036	3.88898	0.972465	7.93182
setup	0	2006-09-03 23:00:00	:ALL:	1	1.0935	49.8329	56.15	20	15.5854	0.805201	0.4	1.50323	2472.32	0.821829	20.1199	149.482	0.200036	3.88898	0.972465	7.93182
setup	0	2006-09-04 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.825791	1	0	0	0	0	0
setup	0	2006-09-04 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-09-04 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-09-04 23:00:00	ACTO	1	0.253497	49.8326	56.1484	20	15.5854	0.805201	0.4	1.50323	96.3155	0.00147852	20.1199	149.482	0.200036	3.88882	0.972427	7.93151
setup	0	2006-09-04 23:00:00	:ALL:	1	1.0935	49.8326	56.1484	20	15.5854	0.805201	0.4	1.50323	2472.32	0.82727	20.1199	149.482	0.200036	3.88882	0.972427	7.93151
setup	0	2006-09-05 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.827116	1	0	0	0	0	0
setup	0	2006-09-05 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-09-05 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-09-05 23:00:00	ACTO	1	0.253496	49.8323	56.1468	20	15.5854	0.805201	0.4	1.50323	96.3155	0.00159719	20.1199	149.482	0.200036	3.88871	0.972399	7.93129
setup	0	2006-09-05 23:00:00	:ALL:	1	1.0935	49.8323	56.1468	20	15.5854	0.805201	0.4	1.50323	2472.32	0.828713	20.1199	149.482	0.200036	3.88871	0.972399	7.93129
setup	0	2006-09-06 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.827116	1	0	0	0	0	0
setup	0	2006-09-06 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-09-06 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-09-06 23:00:00	ACTO	1	0.253494	49.8321	56.1453	20	15.5854	0.805201	0.4	1.50323	96.3155	0.00172449	20.1199	149.482	0.200036	3.8886	0.97237	7.93105
setup	0	2006-09-06 23:00:00	:ALL:	1	1.09349	49.8321	56.1453	20	15.5854	0.805201	0.4	1.50323	2472.32	0.82884	20.1199	149.482	0.200036	3.8886	0.97237	7.93105
setup	0	2006-09-07 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.827116	1	0	0	0	0	0
setup	0	2006-09-07 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-09-07 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-09-07 23:00:00	ACTO	1	0.253493	49.8318	56.1437	20	15.5854	0.805201	0.4	1.50323	96.3155	0.00186099	20.1199	149.482	0.200036	3.88849	0.972342	7.93082
setup	0	2006-09-07 23:00:00	:ALL:	1	1.09349	49.8318	56.1437	20	15.5854	0.805201	0.4	1.50323	2472.32	0.828977	20.1199	149.482	0.200036	3.88849	0.972342	7.93082
setup	0	2006-09-08 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.827116	1	0	0	0	0	0
setup	0	2006-09-08 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-09-08 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-09-08 23:00:00	ACTO	1	0.253492	49.8315	56.1421	20	15.5854	0.805201	0.4	1.50323	96.3155	0.00200725	20.1199	149.482	0.200036	3.88837	0.972314	7.93059
setup	0	2006-09-08 23:00:00	:ALL:	1	1.09349	49.8315	56.1421	20	15.5854	0.805201	0.4	1.50323	2472.32	0.829123	20.1199	149.482	0.200036	3.88837	0.972314	7.93059
setup	0	2006-09-09 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.827116	1	0	0	0	0	0
setup	0	2006-09-09 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-09-09 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-09-09 23:00:00	ACTO	1	0.25349	49.8312	56.1405	20	15.5854	0.805201	0.4	1.50323	96.3155	0.00216391	20.1199	149.482	0.200036	3.88826	0.972285	7.93036
setup	0	2006-09-09 23:00:00	:ALL:	1	1.09349	49.8312	56.1405	20	15.5854	0.805201	0.4	1.50323	2472.32	0.82928	20.1199	149.482	0.200036	3.88826	0.972285	7.93036
setup	0	2006-09-10 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.827116	1	0	0	0	0	0
setup	0	2006-09-10 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-09-10 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-09-10 23:00:00	ACTO	1	0.253489	49.831	56.1389	20	15.5854	0.805201	0.4	1.50323	96.3155	0.00233159	20.1199	149.482	0.200036	3.88814	0.972256	7.93012
setup	0	2006-09-10 23:00:00	:ALL:	1	1.09349	49.831	56.1389	20	15.5854	0.805201	0.4	1.50323	2472.32	0.829447	20.1199	149.482	0.200036	3.88814	0.972256	7.93012
setup	0	2006-09-11 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.827116	1	0	0	0	0	0
setup	0	2006-09-11 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-09-11 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-09-11 23:00:00	ACTO	1	0.253487	49.8307	56.1372	20	15.5854	0.805201	0.4	1.50323	96.3155	0.00251098	20.1199	149.482	0.200036	3.88802	0.972226	7.92988
setup	0	2006-09-11 23:00:00	:ALL:	1	1.09349	49.8307	56.1372	20	15.5854	0.805201	0.4	1.50323	2472.32	0.829627	20.1199	149.482	0.200036	3.88802	0.972226	7.92988
setup	0	2006-09-12 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.827116	1	0	0	0	0	0
setup	0	2006-09-12 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-09-12 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-09-12 23:00:00	ACTO	1	0.253486	49.8304	56.1356	20	15.5854	0.805201	0.4	1.50323	96.3155	0.00270279	20.1199	149.482	0.200036	3.8879	0.972196	7.92963
setup	0	2006-09-12 23:00:00	:ALL:	1	1.09349	49.8304	56.1356	20	15.5854	0.805201	0.4	1.50323	2472.32	0.829819	20.1199	149.482	0.200036	3.8879	0.972196	7.92963
setup	0	2006-09-13 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.827116	1	0	0	0	0	0
setup	0	2006-09-13 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-09-13 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-09-13 23:00:00	ACTO	1	0.253485	49.8302	56.1339	20	15.5854	0.805201	0.4	1.50323	96.3155	0.00290775	20.1199	149.482	0.200036	3.88778	0.972166	7.92939
setup	0	2006-09-13 23:00:00	:ALL:	1	1.09348	49.8302	56.1339	20	15.5854	0.805201	0.4	1.50323	2472.32	0.830024	20.1199	149.482	0.200036	3.88778	0.972166	7.92939
setup	0	2006-09-14 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.827116	1	0	0	0	0	0
setup	0	2006-09-14 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-09-14 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-09-14 23:00:00	ACTO	1	0.253483	49.8299	56.1323	20	15.5854	0.805201	0.4	1.50323	96.3155	0.00312665	20.1199	149.482	0.200036	3.88766	0.972136	7.92914
setup	0	2006-09-14 23:00:00	:ALL:	1	1.09348	49.8299	56.1323	20	15.5854	0.805201	0.4	1.50323	2472.32	0.830242	20.1199	149.482	0.200036	3.88766	0.972136	7.92914
setup	0	2006-09-15 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.827116	1	0	0	0	0	0
setup	0	2006-09-15 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-09-15 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-09-15 23:00:00	ACTO	1	0.253482	49.8296	56.1306	20	15.5854	0.805201	0.4	1.50323	96.3155	0.00336031	20.1199	149.482	0.200036	3.88754	0.972105	7.92889
setup	0	2006-09-15 23:00:00	:ALL:	1	1.09348	49.8296	56.1306	20	15.5854	0.805201	0.4	1.50323	2472.32	0.830476	20.1199	149.482	0.200036	3.88754	0.972105	7.92889
setup	0	2006-09-16 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.827116	1	0	0	0	0	0
setup	0	2006-09-16 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-09-16 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-09-16 23:00:00	ACTO	1	0.253481	49.8293	56.129	20	15.5854	0.805201	0.4	1.50323	96.3155	0.00360958	20.1199	149.482	0.200036	3.88742	0.972075	7.92865
setup	0	2006-09-16 23:00:00	:ALL:	1	1.09348	49.8293	56.129	20	15.5854	0.805201	0.4	1.50323	2472.32	0.830725	20.1199	149.482	0.200036	3.88742	0.972075	7.92865
setup	0	2006-09-17 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.827116	1	0	0	0	0	0
setup	0	2006-09-17 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-09-17 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-09-17 23:00:00	ACTO	1	0.253479	49.8291	56.1273	20	15.5854	0.805201	0.4	1.50323	96.3155	0.00387535	20.1199	149.482	0.200036	3.8873	0.972045	7.9284
setup	0	2006-09-17 23:00:00	:ALL:	1	1.09348	49.8291	56.1273	20	15.5854	0.805201	0.4	1.50323	2472.32	0.830991	20.1199	149.482	0.200036	3.8873	0.972045	7.9284
setup	0	2006-09-18 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.827116	1	0	0	0	0	0
setup	0	2006-09-18 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-09-18 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-09-18 23:00:00	ACTO	1	0.253478	49.8288	56.1257	20	15.5854	0.805201	0.4	1.50323	96.3155	0.00415856	20.1199	149.482	0.200036	3.88718	0.972015	7.92816
setup	0	2006-09-18 23:00:00	:ALL:	1	1.09348	49.8288	56.1257	20	15.5854	0.805201	0.4	1.50323	2472.32	0.831274	20.1199	149.482	0.200036	3.88718	0.972015	7.92816
setup	0	2006-09-19 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.827116	1	0	0	0	0	0
setup	0	2006-09-19 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-09-19 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
setup	0	2006-09-19 23:00:00	ACTO	1	0.253476	49.8285	56.1241	20	15.5854	0.805201	0.4	1.50323	96.3155	0.00446017	20.1199	149.482	0.200036	3.88706	0.971985	7.92791
setup	0	2006-09-19 23:00:00	:ALL:	1	1.09348	49.8285	56.1241	20	15.5854	0.805201	0.4	1.50323	2472.32	0.831576	20.1199	149.482	0.200036	3.88706	0.971985	7.92791
setup	0	2006-09-20 23:00:00	PERG	1	0.8	0	0	1.95	0	0	0	0.975	552	0.827116	1	0	0	0	0	0
setup	0	2006-09-20 23:00:00	PECL	1	0.04	0	0	1.75	0	0	0	0.77	1400	0	1	0	0	0	0	0
setup	0	2006-09-20 23:00:00	ANGA	1	0	0	0	1.5	0	0	0	1.5	424	0	1	0	0	0	0	0
