source	id	datetime	C_mic_1[kgCm-2]	C_mic_2[kgCm-2]	C_mic_3[kgCm-2]	C_aorg[kgCm-2]	N_nh4[kgNm-2]	N_no3_ae[kgNm-2]	N_no3_an[kgNm-2]	C_doc_ae[kgCm-2]	C_doc_an[kgCm-2]	C_acetate_ae[kgCm-2]	C_acetate_an[kgCm-2]	sC_ch4_ebul[kgCm-2]	sC_ch4_plant[kgCm-2]	sC_ch4_soil[kgCm-2]	sC_ch4_water[kgCm-2]	sC_ch4_leach[kgCm-2]	sC_ch4_prod[kgCm-2]	sC_ch4_ox[kgCm-2]	sC_acetate_prod[kgCm-2]	sC_doc_prod[kgCm-2]	sN_no2_nit[kgNm-2]	sN_no3_denit[kgNm-2]	sN_n2o_ebul[kgNm-2]	sN_n2o_plant[kgNm-2]	sN_n2o_soil[kgNm-2]	sN_n2o_water[kgNm-2]	sN_no_ebul[kgNm-2]	sN_no_plant[kgNm-2]	sN_no_soil[kgNm-2]	sN_no_water[kgNm-2]	sN_nh3_ebul[kgNm-2]	sN_nh3_plant[kgNm-2]	sN_nh3_soil[kgNm-2]	sN_nh3_water[kgNm-2]	sO_plant_o2_cons[kgOm-2]	sO_plant_o2_prod[kgOm-2]	sO_algae_o2_prod[kgOm-2]	ph_watertable[-]	ph_soil_surface[-]	anvf[%]
setup	0	2008-05-05 11:00:00	0.00233389	0.000761166	0.0022226	0.0657201	0.000371658	9.50384e-07	3.72265e-07	0.000703929	6.93705e-05	6.26837e-06	0.000643565	0	0	-4.89748e-09	0	1.15e-16	5.80269e-07	4.44144e-07	2.21509e-06	4.17312e-05	4.50314e-07	2.30678e-09	0	0	2.01781e-09	0	0	0	4.63714e-10	0	0	0	2.89785e-13	0	0	0	0	7	7.5	0.519329
setup	0	2008-05-05 12:00:00	0.00233359	0.000759976	0.00222229	0.0657068	0.000371747	1.02921e-06	3.71646e-07	0.000716851	6.86168e-05	6.31977e-06	0.000643066	0	0	-5.65793e-09	0	1.12677e-16	5.79362e-07	4.44411e-07	2.22075e-06	4.30843e-05	5.22614e-07	2.30027e-09	0	0	2.03287e-09	0	0	0	4.97929e-10	0	0	0	3.84455e-13	0	0	0	0	7	7.5	0.517634
setup	0	2008-05-05 13:00:00	0.00233396	0.000758791	0.00222196	0.0656924	0.000371825	1.09299e-06	3.71062e-07	0.00072969	6.8362e-05	6.3519e-06	0.000642585	0	0	-6.30931e-09	0	1.10391e-16	5.78478e-07	4.44457e-07	2.22721e-06	4.43799e-05	5.79664e-07	2.29379e-09	0	0	1.97664e-09	0	0	0	5.31687e-10	0	0	0	4.81115e-13	0	0	0	0	7	7.5	0.517293
setup	0	2008-05-05 14:00:00	0.00233498	0.000757612	0.00222161	0.0656772	0.000371904	1.14313e-06	3.70624e-07	0.00074277	6.82099e-05	6.32983e-06	0.000642158	0	0	-6.78041e-09	0	1.08149e-16	5.77618e-07	4.44661e-07	2.23097e-06	4.54597e-05	6.24478e-07	2.28785e-09	0	0	1.87495e-09	0	0	0	5.59239e-10	0	0	0	5.61293e-13	0	0	0	0	7	7.5	0.51659
setup	0	2008-05-05 15:00:00	0.00233658	0.000756446	0.00222127	0.0656615	0.000371971	1.17456e-06	3.70319e-07	0.00075293	7.00861e-05	6.26559e-06	0.00064179	0	0	-7.08316e-09	0	1.05961e-16	5.76826e-07	4.44438e-07	2.25522e-06	4.61838e-05	6.51835e-07	2.28225e-09	0	0	1.738e-09	0	0	0	5.81437e-10	0	0	0	6.19629e-13	0	0	0	0	7	7.5	0.520926
setup	0	2008-05-05 16:00:00	0.0023387	0.000755284	0.00222092	0.0656456	0.000372034	1.19123e-06	3.69697e-07	0.00076629	6.91129e-05	6.31797e-06	0.000641294	0	0	-7.22262e-09	0	1.03793e-16	5.76096e-07	4.43888e-07	2.24494e-06	4.64297e-05	6.65747e-07	2.27675e-09	0	0	1.56081e-09	0	0	0	5.95664e-10	0	0	0	6.49092e-13	0	0	0	0	7	7.5	0.519113
setup	0	2008-05-05 17:00:00	0.00234106	0.000754127	0.00222056	0.0656298	0.000372087	1.19103e-06	3.69085e-07	0.000775514	6.82915e-05	6.37216e-06	0.000640789	0	0	-7.20969e-09	0	1.01679e-16	5.75437e-07	4.43253e-07	2.23266e-06	4.21811e-05	6.63988e-07	2.2718e-09	0	0	1.34985e-09	0	0	0	6.02542e-10	0	0	0	6.51449e-13	0	0	0	0	7	7.5	0.517329
setup	0	2008-05-05 18:00:00	0.00234312	0.000752974	0.0022202	0.0656145	0.000372132	1.17677e-06	3.68899e-07	0.000772162	6.89523e-05	6.29077e-06	0.000640427	0	0	-7.06173e-09	0	9.96053e-17	5.74814e-07	4.43178e-07	2.22049e-06	3.01351e-05	6.49864e-07	2.26878e-09	0	0	1.10882e-09	0	0	0	6.01277e-10	0	0	0	6.28264e-13	0	0	0	0	7	7.5	0.518803
setup	0	2008-05-05 19:00:00	0.00234479	0.000751811	0.00221984	0.0655998	0.000372165	1.14955e-06	3.68259e-07	0.000769471	6.81101e-05	6.35276e-06	0.000639916	0	0	-6.80551e-09	0	9.75745e-17	5.74329e-07	4.42311e-07	2.20261e-06	2.81948e-05	6.23515e-07	2.26503e-09	0	0	8.50263e-10	0	0	0	5.93457e-10	0	0	0	5.83395e-13	0	0	0	0	7	7.5	0.51633
setup	0	2008-05-05 20:00:00	0.00234604	0.000750644	0.0022195	0.065586	0.000372188	1.11222e-06	3.67914e-07	0.000764443	6.9061e-05	6.2666e-06	0.000639563	0	0	-6.47286e-09	0	9.55759e-17	5.73916e-07	4.42196e-07	2.19647e-06	2.6658e-05	5.88453e-07	2.26251e-09	0	0	5.85686e-10	0	0	0	5.80019e-10	0	0	0	5.22893e-13	0	0	0	0	7	7.5	0.518194
setup	0	2008-05-05 21:00:00	0.00234687	0.000749471	0.00221918	0.0655731	0.0003722	1.06777e-06	3.67322e-07	0.000760671	6.85534e-05	6.29088e-06	0.000639095	0	0	-6.10142e-09	0	9.36239e-17	5.73604e-07	4.41571e-07	2.17925e-06	2.505e-05	5.46911e-07	2.26019e-09	0	0	3.31064e-10	0	0	0	5.62898e-10	0	0	0	4.55065e-13	0	0	0	0	7	7.5	0.516975
setup	0	2008-05-05 22:00:00	0.00234729	0.000748292	0.00221889	0.0655612	0.000372205	1.01988e-06	3.66724e-07	0.000756704	6.80944e-05	6.33511e-06	0.000638603	0	0	-5.72192e-09	0	9.17064e-17	5.73367e-07	4.4113e-07	2.16344e-06	2.34404e-05	5.02579e-07	2.25848e-09	0	0	1.00186e-10	0	0	0	5.43431e-10	0	0	0	3.86082e-13	0	0	0	0	7	7.5	0.515834
setup	0	2008-05-05 23:00:00	0.00234734	0.000747117	0.00221862	0.0655502	0.000372203	9.71183e-07	3.66136e-07	0.000752902	6.72966e-05	6.39829e-06	0.000638086	0	0	-5.35754e-09	0	8.98155e-17	5.73198e-07	4.40848e-07	2.1518e-06	2.19264e-05	4.5777e-07	2.25733e-09	0	0	-9.35798e-11	0	0	0	5.23136e-10	0	0	0	3.21281e-13	0	0	0	0	7	7.5	0.513701
setup	0	2008-05-06 00:00:00	0.00234719	0.000745942	0.00221839	0.0655397	0.000372199	9.29716e-07	3.66022e-07	0.00074514	6.94004e-05	6.27211e-06	0.000637779	0	0	-4.93728e-09	0	8.79688e-17	5.73071e-07	4.41592e-07	2.16804e-06	2.13147e-05	4.20859e-07	2.25897e-09	0	0	3.93371e-11	0	0	0	5.05132e-10	0	0	0	2.66185e-13	0	0	0	0	7	7.5	0.518535
setup	0	2008-05-06 01:00:00	0.00234682	0.000744776	0.00221818	0.0655297	0.00037255	9.11583e-07	3.65405e-07	0.000740877	6.82849e-05	6.33406e-06	0.000637272	0	0	-4.7825e-09	0	8.61556e-17	5.73014e-07	4.41587e-07	2.16699e-06	2.0513e-05	4.06181e-07	2.25848e-09	0	0	-2.50579e-12	0	0	0	4.90677e-10	0	0	0	2.24517e-13	0	0	0	0	7	7.5	0.516702
setup	0	2008-05-06 02:00:00	0.00234624	0.0007436	0.00221796	0.0655202	0.000372327	8.8333e-07	3.64759e-07	0.000737117	6.76765e-05	6.37738e-06	0.000636776	0	0	-4.60536e-09	0	8.44003e-17	5.72989e-07	4.417e-07	2.13536e-06	1.98041e-05	3.79238e-07	2.25811e-09	0	0	-3.88386e-11	0	0	0	4.77411e-10	0	0	0	1.86126e-13	0	0	0	0	7	7.5	0.515386
setup	0	2008-05-06 03:00:00	0.0023455	0.000742429	0.00221777	0.0655111	0.00037225	8.48254e-07	3.64179e-07	0.000733634	6.68688e-05	6.43846e-06	0.000636258	0	0	-4.43106e-09	0	8.26352e-17	5.72984e-07	4.41884e-07	2.13357e-06	1.92734e-05	3.46558e-07	2.2579e-09	0	0	-2.31132e-11	0	0	0	4.67217e-10	0	0	0	1.65933e-13	0	0	0	0	7	7.5	0.513193
setup	0	2008-05-06 04:00:00	0.00234467	0.000741259	0.00221758	0.0655022	0.000372275	8.24181e-07	3.64305e-07	0.00072898	6.82904e-05	6.24753e-06	0.000636007	0	0	-4.26185e-09	0	8.0936e-17	5.7292e-07	4.435e-07	2.13282e-06	1.98701e-05	3.26329e-07	2.25965e-09	0	0	9.17008e-11	0	0	0	4.56099e-10	0	0	0	1.45531e-13	0	0	0	0	7	7.5	0.515315
setup	0	2008-05-06 05:00:00	0.002344	0.000740094	0.0022174	0.0654932	0.000372267	8.04833e-07	3.63798e-07	0.000731728	6.91728e-05	6.27995e-06	0.000635542	0	0	-4.13109e-09	0	7.92553e-17	5.72946e-07	4.43566e-07	2.15144e-06	2.76365e-05	3.09362e-07	2.25929e-09	0	0	3.28126e-10	0	0	0	4.49152e-10	0	0	0	1.38589e-13	0	0	0	0	7	7.5	0.517535
setup	0	2008-05-06 06:00:00	0.00234362	0.000738932	0.0022172	0.0654838	0.000372336	8.00768e-07	3.63203e-07	0.000739878	6.82183e-05	6.33505e-06	0.000635044	0	0	-4.08159e-09	0	7.76188e-17	5.72962e-07	4.43971e-07	2.14807e-06	3.15106e-05	3.07337e-07	2.2586e-09	0	0	6.46885e-10	0	0	0	4.44788e-10	0	0	0	1.38162e-13	0	0	0	0	7	7.5	0.515539
setup	0	2008-05-06 07:00:00	0.00234369	0.000737771	0.00221698	0.0654736	0.000372372	8.04603e-07	3.62582e-07	0.000751056	6.74392e-05	6.38963e-06	0.000634539	0	0	-4.16034e-09	0	7.59949e-17	5.72963e-07	4.44685e-07	2.15035e-06	3.54308e-05	3.11847e-07	2.25746e-09	0	0	1.00622e-09	0	0	0	4.46685e-10	0	0	0	1.60199e-13	0	0	0	0	7	7.5	0.513487
setup	0	2008-05-06 08:00:00	0.0023443	0.00073662	0.00221675	0.0654622	0.000372466	8.25986e-07	3.6217e-07	0.000762725	6.83402e-05	6.32227e-06	0.000634167	0	0	-4.41775e-09	0	7.44314e-17	5.72943e-07	4.4596e-07	2.17725e-06	3.89716e-05	3.33413e-07	2.25624e-09	0	0	1.34087e-09	0	0	0	4.52997e-10	0	0	0	1.98645e-13	0	0	0	0	7	7.5	0.51564
setup	0	2008-05-06 09:00:00	0.00234554	0.000735481	0.0022165	0.0654494	0.000372542	8.572e-07	3.61723e-07	0.000777278	6.77604e-05	6.37282e-06	0.000633672	0	0	-4.88945e-09	0	7.28898e-17	5.72909e-07	4.47192e-07	2.19893e-06	4.20278e-05	3.63147e-07	2.25475e-09	0	0	1.61878e-09	0	0	0	4.67843e-10	0	0	0	2.73687e-13	0	0	0	0	7	7.5	0.514602
setup	0	2008-05-06 10:00:00	0.00234745	0.000734349	0.00221623	0.065435	0.000372652	9.02741e-07	3.61111e-07	0.000793228	6.7453e-05	6.41633e-06	0.000633181	0	0	-5.56367e-09	0	7.1365e-17	5.72864e-07	4.485e-07	2.20532e-06	4.42348e-05	4.06149e-07	2.25254e-09	0	0	1.80613e-09	0	0	0	4.88273e-10	0	0	0	3.81691e-13	0	0	0	0	7	7.5	0.514089
setup	0	2008-05-06 11:00:00	0.00235002	0.00073323	0.00221595	0.0654191	0.000372744	9.49303e-07	3.61136e-07	0.000808681	6.83919e-05	6.27794e-06	0.000632881	0	0	-6.36982e-09	0	6.98844e-17	5.72755e-07	4.50858e-07	2.22082e-06	4.57813e-05	4.49371e-07	2.25214e-09	0	0	1.90088e-09	0	0	0	5.1612e-10	0	0	0	5.33299e-13	0	0	0	0	7	7.5	0.515492
setup	0	2008-05-06 12:00:00	0.00235322	0.00073212	0.00221565	0.0654019	0.000372846	9.97576e-07	3.60663e-07	0.000824609	6.88096e-05	6.30851e-06	0.000632416	0	0	-7.17849e-09	0	6.84183e-17	5.72737e-07	4.51461e-07	2.23925e-06	4.70198e-05	4.93604e-07	2.24991e-09	0	0	1.89076e-09	0	0	0	5.44983e-10	0	0	0	7.04271e-13	0	0	0	0	7	7.5	0.516793
setup	0	2008-05-06 13:00:00	0.00235702	0.000731015	0.00221534	0.0653837	0.00037293	1.03708e-06	3.60091e-07	0.000842505	6.80027e-05	6.3587e-06	0.000631921	0	0	-7.8503e-09	0	6.6999e-17	5.72744e-07	4.51958e-07	2.23844e-06	4.81101e-05	5.28753e-07	2.24739e-09	0	0	1.8172e-09	0	0	0	5.74022e-10	0	0	0	8.77579e-13	0	0	0	0	7	7.5	0.515002
setup	0	2008-05-06 14:00:00	0.00236138	0.000729918	0.00221502	0.0653648	0.000373014	1.06967e-06	3.59651e-07	0.000859627	6.83032e-05	6.3108e-06	0.000631528	0	0	-8.32381e-09	0	6.55916e-17	5.72784e-07	4.52597e-07	2.24289e-06	4.88857e-05	5.57806e-07	2.24506e-09	0	0	1.70733e-09	0	0	0	5.97785e-10	0	0	0	1.01695e-12	0	0	0	0	7	7.5	0.515734
setup	0	2008-05-06 15:00:00	0.00236625	0.000728826	0.00221469	0.0653455	0.000373082	1.09138e-06	3.591e-07	0.000877408	6.79734e-05	6.35573e-06	0.000631039	0	0	-8.61973e-09	0	6.42176e-17	5.72875e-07	4.52877e-07	2.2443e-06	4.93709e-05	5.76377e-07	2.24274e-09	0	0	1.57306e-09	0	0	0	6.17628e-10	0	0	0	1.11378e-12	0	0	0	0	7	7.5	0.515116
setup	0	2008-05-06 16:00:00	0.00237154	0.000727739	0.00221435	0.0653259	0.000373147	1.10464e-06	3.58573e-07	0.000894722	6.77236e-05	6.38888e-06	0.000630559	0	0	-8.74524e-09	0	6.287e-17	5.73027e-07	4.53032e-07	2.24415e-06	4.93405e-05	5.87389e-07	2.24076e-09	0	0	1.40931e-09	0	0	0	6.30676e-10	0	0	0	1.15602e-12	0	0	0	0	7	7.5	0.514611
setup	0	2008-05-06 17:00:00	0.00237709	0.00072666	0.00221401	0.0653066	0.000373195	1.10682e-06	3.58668e-07	0.000906411	6.87118e-05	6.23028e-06	0.000630281	0	0	-8.71248e-09	0	6.15587e-17	5.73189e-07	4.54361e-07	2.24806e-06	4.5101e-05	5.88547e-07	2.24114e-09	0	0	1.22259e-09	0	0	0	6.37868e-10	0	0	0	1.14959e-12	0	0	0	0	7	7.5	0.5157
setup	0	2008-05-06 18:00:00	0.0023825	0.000725584	0.00221368	0.0652876	0.000373237	1.10149e-06	3.58189e-07	0.000906728	6.91819e-05	6.24086e-06	0.000629838	0	0	-8.53718e-09	0	6.0254e-17	5.73513e-07	4.53973e-07	2.25037e-06	3.32227e-05	5.82362e-07	2.24018e-09	0	0	1.01445e-09	0	0	0	6.37978e-10	0	0	0	1.09869e-12	0	0	0	0	7	7.5	0.51705
setup	0	2008-05-06 19:00:00	0.00238768	0.000724499	0.00221334	0.0652692	0.000373265	1.0875e-06	3.57608e-07	0.000907259	6.82032e-05	6.30044e-06	0.000629333	0	0	-8.24479e-09	0	5.89946e-17	5.7392e-07	4.53686e-07	2.23679e-06	3.13257e-05	5.68051e-07	2.23952e-09	0	0	7.95066e-10	0	0	0	6.32452e-10	0	0	0	1.01219e-12	0	0	0	0	7	7.5	0.51446
setup	0	2008-05-06 20:00:00	0.00239258	0.000723407	0.002213	0.0652517	0.000373287	1.06659e-06	3.57065e-07	0.000906611	6.7696e-05	6.34403e-06	0.000628839	0	0	-7.86535e-09	0	5.77515e-17	5.74405e-07	4.53608e-07	2.22622e-06	2.99659e-05	5.47543e-07	2.23945e-09	0	0	5.72273e-10	0	0	0	6.21597e-10	0	0	0	9.01166e-13	0	0	0	0	7	7.5	0.51322
setup	0	2008-05-06 21:00:00	0.00239715	0.000722314	0.00221267	0.0652352	0.000373296	1.03934e-06	3.56665e-07	0.000904199	6.78801e-05	6.30732e-06	0.000628428	0	0	-7.43736e-09	0	5.65393e-17	5.74964e-07	4.53927e-07	2.22224e-06	2.84407e-05	5.21384e-07	2.24012e-09	0	0	3.58691e-10	0	0	0	6.07073e-10	0	0	0	7.80315e-13	0	0	0	0	7	7.5	0.513759
setup	0	2008-05-06 22:00:00	0.00240136	0.000721225	0.00221235	0.0652197	0.000373301	1.00822e-06	3.56146e-07	0.000901738	6.73738e-05	6.36048e-06	0.000627921	0	0	-6.99426e-09	0	5.53429e-17	5.75595e-07	4.5412e-07	2.21551e-06	2.68938e-05	4.91802e-07	2.24113e-09	0	0	1.65111e-10	0	0	0	5.89817e-10	0	0	0	6.59984e-13	0	0	0	0	7	7.5	0.512667
setup	0	2008-05-06 23:00:00	0.00240518	0.000720137	0.00221204	0.0652052	0.0003733	9.74867e-07	3.56089e-07	0.000897859	6.76012e-05	6.27178e-06	0.000627558	0	0	-6.56347e-09	0	5.41739e-17	5.76236e-07	4.5562e-07	2.20791e-06	2.5391e-05	4.60797e-07	2.24403e-09	0	0	3.15722e-12	0	0	0	5.71271e-10	0	0	0	5.48992e-13	0	0	0	0	7	7.5	0.512241
setup	0	2008-05-07 00:00:00	0.00240867	0.000719067	0.00221177	0.0651915	0.000373298	9.42153e-07	3.55719e-07	0.00089176	6.83661e-05	6.2768e-06	0.000627111	0	0	-6.13266e-09	0	5.30285e-17	5.77004e-07	4.55757e-07	2.24306e-06	2.42521e-05	4.30397e-07	2.24758e-09	0	0	-2.60044e-11	0	0	0	5.53282e-10	0	0	0	4.53298e-13	0	0	0	0	7	7.5	0.514844
setup	0	2008-05-07 01:00:00	0.00241184	0.000717984	0.00221149	0.0651785	0.000373615	9.27066e-07	3.55094e-07	0.000888554	6.72539e-05	6.33526e-06	0.000626591	0	0	-5.83477e-09	0	5.18974e-17	5.77806e-07	4.56152e-07	2.19493e-06	2.32554e-05	4.17407e-07	2.24936e-09	0	0	-8.07501e-11	0	0	0	5.36547e-10	0	0	0	3.76609e-13	0	0	0	0	7	7.5	0.512025
setup	0	2008-05-07 02:00:00	0.00241472	0.000716904	0.00221122	0.0651662	0.000373438	9.03379e-07	3.54736e-07	0.000884024	6.68746e-05	6.33637e-06	0.000626128	0	0	-5.55316e-09	0	5.08161e-17	5.78627e-07	4.56931e-07	2.1981e-06	2.23673e-05	3.9452e-07	2.25171e-09	0	0	-1.02717e-10	0	0	0	5.20993e-10	0	0	0	3.03496e-13	0	0	0	0	7	7.5	0.511442
setup	0	2008-05-07 03:00:00	0.00241736	0.000715832	0.00221098	0.0651544	0.00037333	8.6969e-07	3.54283e-07	0.000878416	6.75247e-05	6.33576e-06	0.000625674	0	0	-5.30741e-09	0	4.97333e-17	5.79456e-07	4.57729e-07	2.20129e-06	2.16687e-05	3.62483e-07	2.25372e-09	0	0	-6.93084e-11	0	0	0	5.09898e-10	0	0	0	2.61509e-13	0	0	0	0	7	7.5	0.51316
setup	0	2008-05-07 04:00:00	0.00241986	0.000714759	0.00221073	0.065143	0.000373369	8.4703e-07	3.5426e-07	0.000874268	6.7725e-05	6.24338e-06	0.000625312	0	0	-5.08703e-09	0	4.86777e-17	5.80229e-07	4.5982e-07	2.19056e-06	2.23344e-05	3.42983e-07	2.25715e-09	0	0	5.45591e-11	0	0	0	4.96946e-10	0	0	0	2.23618e-13	0	0	0	0	7	7.5	0.513148
setup	0	2008-05-07 05:00:00	0.00242248	0.000713685	0.00221047	0.0651315	0.000373374	8.29274e-07	3.53684e-07	0.000878971	6.68929e-05	6.30213e-06	0.00062479	0	0	-4.92587e-09	0	4.76418e-17	5.81066e-07	4.60249e-07	2.18188e-06	2.96905e-05	3.27041e-07	2.25865e-09	0	0	2.89467e-10	0	0	0	4.8856e-10	0	0	0	2.07775e-13	0	0	0	0	7	7.5	0.510876
setup	0	2008-05-07 06:00:00	0.00242534	0.000712619	0.00221024	0.0651196	0.000373432	8.21154e-07	3.53347e-07	0.000883612	6.86837e-05	6.23665e-06	0.000624412	0	0	-4.86553e-09	0	4.66229e-17	5.8187e-07	4.61478e-07	2.20985e-06	3.30734e-05	3.20674e-07	2.26015e-09	0	0	5.96228e-10	0	0	0	4.82624e-10	0	0	0	2.06168e-13	0	0	0	0	7	7.5	0.514644
setup	0	2008-05-07 07:00:00	0.00242855	0.000711568	0.00221001	0.0651069	0.000373485	8.19933e-07	3.53041e-07	0.000892809	6.78599e-05	6.28492e-06	0.00062391	0	0	-4.9515e-09	0	4.56402e-17	5.82641e-07	4.62704e-07	2.23364e-06	3.6371e-05	3.20444e-07	2.26156e-09	0	0	9.32817e-10	0	0	0	4.81903e-10	0	0	0	2.30336e-13	0	0	0	0	7	7.5	0.51344
setup	0	2008-05-07 08:00:00	0.0024322	0.000710521	0.00220975	0.0650931	0.000373581	8.30307e-07	3.52436e-07	0.000905598	6.69911e-05	6.33368e-06	0.000623394	0	0	-5.2299e-09	0	4.46722e-17	5.83373e-07	4.64178e-07	2.21784e-06	3.95154e-05	3.31024e-07	2.26186e-09	0	0	1.24201e-09	0	0	0	4.85669e-10	0	0	0	2.80451e-13	0	0	0	0	7	7.5	0.511387
setup	0	2008-05-07 09:00:00	0.00243575	0.000709483	0.00220948	0.065078	0.000373675	8.48093e-07	3.52016e-07	0.000920173	6.67354e-05	6.31275e-06	0.000622946	0	0	-5.72637e-09	0	4.37211e-17	5.84069e-07	4.66364e-07	2.22352e-06	4.23025e-05	3.48096e-07	2.26214e-09	0	0	1.48964e-09	0	0	0	4.96141e-10	0	0	0	3.73896e-13	0	0	0	0	7	7.5	0.510493
setup	0	2008-05-07 10:00:00	0.00243977	0.000708455	0.00220922	0.0650614	0.000373802	8.74461e-07	3.51725e-07	0.000933833	6.84538e-05	6.24506e-06	0.000622563	0	0	-6.4203e-09	0	4.27798e-17	5.84746e-07	4.68225e-07	2.2509e-06	4.43489e-05	3.73155e-07	2.26207e-09	0	0	1.64801e-09	0	0	0	5.11718e-10	0	0	0	5.11912e-13	0	0	0	0	7	7.5	0.514437
setup	0	2008-05-07 11:00:00	0.00244427	0.000707434	0.00220894	0.0650434	0.0003739	9.03631e-07	3.51239e-07	0.00095147	6.75856e-05	6.29018e-06	0.000622056	0	0	-7.23389e-09	0	4.18653e-17	5.85402e-07	4.6972e-07	2.25074e-06	4.58796e-05	3.99597e-07	2.26151e-09	0	0	1.71093e-09	0	0	0	5.32608e-10	0	0	0	6.98959e-13	0	0	0	0	7	7.5	0.512566
setup	0	2008-05-07 12:00:00	0.0024492	0.000706422	0.00220865	0.0650243	0.000374005	9.33135e-07	3.51073e-07	0.000969348	6.73442e-05	6.26159e-06	0.000621619	0	0	-8.04023e-09	0	4.09666e-17	5.86009e-07	4.71719e-07	2.25294e-06	4.69911e-05	4.26354e-07	2.26182e-09	0	0	1.67487e-09	0	0	0	5.54919e-10	0	0	0	9.09937e-13	0	0	0	0	7	7.5	0.511527
setup	0	2008-05-07 13:00:00	0.00245453	0.000705418	0.00220836	0.0650044	0.000374094	9.58726e-07	3.507e-07	0.000987817	6.67195e-05	6.3123e-06	0.000621096	0	0	-8.70243e-09	0	4.01115e-17	5.86677e-07	4.724e-07	2.25916e-06	4.78638e-05	4.48907e-07	2.26108e-09	0	0	1.57908e-09	0	0	0	5.77013e-10	0	0	0	1.11806e-12	0	0	0	0	7	7.5	0.510127
setup	0	2008-05-07 14:00:00	0.00246022	0.000704426	0.00220808	0.0649838	0.000374176	9.79608e-07	3.50632e-07	0.00100249	6.95046e-05	6.17251e-06	0.000620792	0	0	-9.16437e-09	0	3.92354e-17	5.87364e-07	4.73927e-07	2.28686e-06	4.83512e-05	4.67438e-07	2.26073e-09	0	0	1.45692e-09	0	0	0	5.95679e-10	0	0	0	1.28473e-12	0	0	0	0	7	7.5	0.515994
setup	0	2008-05-07 15:00:00	0.00246625	0.000703438	0.00220778	0.0649628	0.000374247	9.94827e-07	3.50148e-07	0.00102153	6.84216e-05	6.21884e-06	0.000620286	0	0	-9.4472e-09	0	3.83949e-17	5.88101e-07	4.7427e-07	2.27646e-06	4.86426e-05	4.80306e-07	2.2599e-09	0	0	1.31625e-09	0	0	0	6.10991e-10	0	0	0	1.39623e-12	0	0	0	0	7	7.5	0.513952
setup	0	2008-05-07 16:00:00	0.00247255	0.000702454	0.00220747	0.0649418	0.000374311	1.00446e-06	3.49686e-07	0.00104019	6.75454e-05	6.26725e-06	0.000619768	0	0	-9.55968e-09	0	3.75645e-17	5.88881e-07	4.74606e-07	2.26922e-06	4.84961e-05	4.88091e-07	2.25931e-09	0	0	1.15582e-09	0	0	0	6.21357e-10	0	0	0	1.44257e-12	0	0	0	0	7	7.5	0.511934
setup	0	2008-05-07 17:00:00	0.00247904	0.000701472	0.00220715	0.0649209	0.000374361	1.00784e-06	3.49248e-07	0.00105561	6.67686e-05	6.31724e-06	0.000619239	0	0	-9.51342e-09	0	3.67693e-17	5.89716e-07	4.7488e-07	2.26254e-06	4.53686e-05	4.90006e-07	2.25907e-09	0	0	9.79208e-10	0	0	0	6.26871e-10	0	0	0	1.42884e-12	0	0	0	0	7	7.5	0.509926
setup	0	2008-05-07 18:00:00	0.00248532	0.000700497	0.00220684	0.0649004	0.0003744	1.00502e-06	3.49519e-07	0.00105632	6.93557e-05	6.1094e-06	0.000618997	0	0	-9.32467e-09	0	3.59812e-17	5.90566e-07	4.7675e-07	2.27938e-06	3.4057e-05	4.8676e-07	2.26115e-09	0	0	7.89316e-10	0	0	0	6.26941e-10	0	0	0	1.36316e-12	0	0	0	0	7	7.5	0.514628
setup	0	2008-05-07 19:00:00	0.00249146	0.000699513	0.00220652	0.0648805	0.000374432	9.97429e-07	3.49049e-07	0.00105909	6.83224e-05	6.16559e-06	0.000618477	0	0	-9.01813e-09	0	3.5212e-17	5.91566e-07	4.76387e-07	2.26885e-06	3.21466e-05	4.78506e-07	2.26168e-09	0	0	5.93387e-10	0	0	0	6.2228e-10	0	0	0	1.25508e-12	0	0	0	0	7	7.5	0.511956
setup	0	2008-05-07 20:00:00	0.00249741	0.000698526	0.0022062	0.0648614	0.000374453	9.84754e-07	3.48634e-07	0.00106058	6.74279e-05	6.22361e-06	0.000617944	0	0	-8.62297e-09	0	3.4448e-17	5.92628e-07	4.76383e-07	2.26238e-06	3.09054e-05	4.65633e-07	2.26272e-09	0	0	3.98587e-10	0	0	0	6.13284e-10	0	0	0	1.1188e-12	0	0	0	0	7	7.5	0.509924
setup	0	2008-05-07 21:00:00	0.00250313	0.000697535	0.00220588	0.0648432	0.000374463	9.67782e-07	3.48266e-07	0.00105982	6.77464e-05	6.23173e-06	0.000617464	0	0	-8.1778e-09	0	3.36998e-17	5.93747e-07	4.7671e-07	2.25951e-06	2.9495e-05	4.48931e-07	2.26426e-09	0	0	2.14481e-10	0	0	0	6.00996e-10	0	0	0	9.70811e-13	0	0	0	0	7	7.5	0.510869
setup	0	2008-05-07 22:00:00	0.00250858	0.000696564	0.0022056	0.064826	0.000374466	9.46615e-07	3.48121e-07	0.00105708	6.78946e-05	6.1654e-06	0.000617061	0	0	-7.71342e-09	0	3.29846e-17	5.94919e-07	4.77902e-07	2.29308e-06	2.80046e-05	4.28641e-07	2.26666e-09	0	0	5.03661e-11	0	0	0	5.86334e-10	0	0	0	8.23934e-13	0	0	0	0	7	7.5	0.51138
