source	id	datetime	irri[mm]	prec[mm]	throughf[mm]	evapot[mm]	transp[mm]	evacep[mm]	evasoil[mm]	evasurfacewater[mm]	runoff[mm]	percol[mm]	infiltration[mm]	groundwateraccess[mm]	capillaryrise[mm]	snow_height[mm]	snow[mmh2oeq]	surfacewater[mm]	soil_water[mm]	root_soil_water[mm]	leafwater[mm]	soilwater_floor[%]	soilwater_5cm[%]	soilwater_10cm[%]	soilwater_15cm[%]	soilwater_20cm[%]	soilwater_30cm[%]	soilwater_50cm[%]	soilwater_100cm[%]	groundwaterdepth[m]
setup	0	2020-06-15 23:00:00	0	1.23	1.00458	3.05831	0.0484066	0.225417	0.72157	0	0	0	1.00458	0	0	0	0	0	154.542	154.542	0	-99.99	27.8912	31.0813	30.5913	30.0964	33.1451	35.3663	-99.99	99
setup	0	2020-06-16 23:00:00	0	0.2	0	3.09795	0.0735535	0.2	0.719393	0	0	0	0	0	0	0	0	0	153.749	153.749	0	-99.99	27.2861	30.5832	30.3251	30.0643	33.0726	35.3512	-99.99	99
setup	0	2020-06-17 23:00:00	0	0.09	0	3.0772	0.11652	0.09	0.719304	0	0	0	0	0	0	0	0	0	152.914	152.914	0	-99.99	26.7656	30.1583	30.0511	29.9421	33.0209	35.327	-99.99	99
setup	0	2020-06-18 23:00:00	0	0.04	0	3.13931	0.172736	0.04	0.721511	0	0	0	0	0	0	0	0	0	152.019	152.019	0	-99.99	26.2529	29.7845	29.7716	29.7634	32.9561	35.2907	-99.99	99
setup	0	2020-06-19 23:00:00	0	0.08	0	3.26198	0.25479	0.08	0.709731	0	0	0	0	0	0	0	0	0	151.055	151.055	0	-99.99	25.7312	29.439	29.4801	29.5188	32.8511	35.2362	-99.99	99
setup	0	2020-06-20 23:00:00	0	2.09	1.68256	3.30174	0.340565	0.407443	0.6345	0	0	0	1.68256	0	0	0	0	0	151.762	151.762	0	-99.99	26.9154	29.7777	29.4867	29.3826	32.7608	35.1697	-99.99	99
setup	0	2020-06-21 23:00:00	0	6.83	6.24976	3.04262	0.429388	0.580236	0.555755	0	0	0	6.24976	0	0	0	0	0	157.027	157.027	0	-99.99	28.0527	31.7014	31.9214	31.7779	33.6454	35.1092	-99.99	99
setup	0	2020-06-22 23:00:00	0	2.94	2.43804	3.22219	0.48999	0.501961	0.600379	0	0	0	2.43804	0	0	0	0	0	158.375	158.375	0	-99.99	28.0293	31.5767	31.5899	31.6011	35.1056	35.0341	-99.99	99
setup	0	2020-06-23 23:00:00	0	0.42	0	3.36058	0.785468	0.42	0.56917	0	0	0.000366213	0	0	0	0	0	0	157.02	157.02	0	-99.99	27.4659	31.1703	31.2184	31.2664	34.9185	34.9028	-99.99	99
setup	0	2020-06-24 23:00:00	0	2.94	2.33379	3.31387	1.06779	0.606213	0.44063	0	0	0.262694	2.33379	0	0	0	0	0	157.582	157.582	0	-99.99	28.1465	31.7034	31.672	31.6373	34.8031	34.7362	-99.99	99
setup	0	2020-06-25 23:00:00	0	0.48	0	3.30698	1.39605	0.48	0.376359	0	0	9.96147e-05	0	0	0	0	0	0	155.81	155.81	0	-99.99	27.5453	31.2063	31.2082	31.2107	34.5386	34.4794	-99.99	99
setup	0	2020-06-26 23:00:00	0	0.74	0.0303815	3.2534	1.56699	0.709618	0.251624	0	0	9.7533e-05	0.0303815	0	0	0	0	0	154.021	154.021	0	-99.99	26.9854	30.7282	30.7484	30.7673	34.2208	34.1897	-99.99	99
setup	0	2020-06-27 23:00:00	0	0.51	0	3.27073	1.9663	0.51	0.199874	0	0	7.73625e-05	0	0	0	0	0	0	151.855	151.855	0	-99.99	26.3566	30.1723	30.2064	30.2377	33.8311	33.8248	-99.99	99
setup	0	2020-06-28 23:00:00	0	0.32	0	3.28289	2.44788	0.32	0.125892	0	0	3.22036e-05	0	0	0	0	0	0	149.281	149.281	0	-99.99	25.6453	29.5229	29.5638	29.6014	33.3637	33.3705	-99.99	99
setup	0	2020-06-29 23:00:00	0	0.26	0	3.2916	2.73861	0.26	0.0693055	0	0	5.78553e-06	0	0	0	0	0	0	146.473	146.473	0	-99.99	24.8971	28.8266	28.8691	28.9081	32.8467	32.8594	-99.99	99
setup	0	2020-06-30 23:00:00	0	0.15	0	3.1223	2.6503	0.15	0.073606	0	0	6.69989e-07	0	0	0	0	0	0	143.749	143.749	0	-99.99	24.1719	28.1516	28.1959	28.2365	32.3447	32.3631	-99.99	99
setup	0	2020-07-01 23:00:00	0	0.2	0	3.27791	2.62516	0.2	0.0999123	0	0	7.75444e-08	0	0	0	0	0	0	141.024	141.024	0	-99.99	23.4397	27.4739	27.5215	27.5651	31.844	31.87	-99.99	99
setup	0	2020-07-02 23:00:00	0	0.09	0	3.19328	2.53004	0.09	0.121966	0	0	9.2919e-09	0	0	0	0	0	0	138.372	138.372	0	-99.99	22.7219	26.8124	26.8645	26.9122	31.3578	31.3929	-99.99	99
setup	0	2020-07-03 23:00:00	0	0.15	0	3.08112	2.28755	0.15	0.132076	0	0	1.16307e-09	0	0	0	0	0	0	135.953	135.953	0	-99.99	22.0631	26.2074	26.2645	26.3169	30.9149	30.9597	-99.99	99
setup	0	2020-07-04 23:00:00	0	0.06	0	3.12438	2.291	0.06	0.153033	0	0	1.50324e-10	0	0	0	0	0	0	133.509	133.509	0	-99.99	21.3949	25.5952	25.6582	25.7159	30.4681	30.5238	-99.99	99
setup	0	2020-07-05 23:00:00	0	0.35	0	3.12966	1.99366	0.35	0.150054	0	0	2.02061e-11	0	0	0	0	0	0	131.365	131.365	0	-99.99	20.8069	25.0575	25.1261	25.189	30.0766	30.1426	-99.99	99
setup	0	2020-07-06 23:00:00	0	0.5	0	3.1505	1.82981	0.5	0.151483	0	0	2.44249e-12	0	0	0	0	0	0	129.384	129.384	0	-99.99	20.2624	24.5601	24.6342	24.7024	29.7148	29.7909	-99.99	99
setup	0	2020-07-07 23:00:00	0	0.22	0	3.14717	1.94385	0.22	0.175252	0	0	0	0	0	0	0	0	0	127.265	127.265	0	-99.99	19.6793	24.0279	24.1081	24.1821	29.328	29.4154	-99.99	99
setup	0	2020-07-08 23:00:00	0	0.08	0	3.25447	2.0214	0.08	0.197701	0	0	0	0	0	0	0	0	0	125.046	125.046	0	-99.99	19.0685	23.4704	23.5572	23.6375	28.9228	29.0226	-99.99	99
setup	0	2020-07-09 23:00:00	0	1.51	0.497931	3.19582	1.35391	1.01207	0.140393	0	0	0	0.497931	0	0	0	0	0	124.049	124.049	0	-99.99	19.5044	23.1071	23.1983	23.2827	28.6586	28.7667	-99.99	99
setup	0	2020-07-10 23:00:00	0	0.44	0	3.21845	1.6656	0.44	0.182268	0	0	0	0	0	0	0	0	0	122.201	122.201	0	-99.99	18.9454	22.6515	22.7481	22.8378	28.3267	28.4452	-99.99	99
setup	0	2020-07-11 23:00:00	0	0.18	0	3.24282	1.76551	0.18	0.204475	0	0	0	0	0	0	0	0	0	120.231	120.231	0	-99.99	18.353	22.1655	22.2679	22.3632	27.9723	28.102	-99.99	99
setup	0	2020-07-12 23:00:00	0	0.08	0	3.37454	1.82086	0.08	0.222678	0	0	0	0	0	0	0	0	0	118.188	118.188	0	-99.99	17.7426	21.6614	21.7697	21.8708	27.6038	27.7453	-99.99	99
setup	0	2020-07-13 23:00:00	0	1.45	0.404439	3.16189	1.13955	1.04556	0.14517	0	0	0	0.404439	0	0	0	0	0	117.307	117.307	0	-99.99	18.1211	21.3543	21.4661	21.5706	27.3789	27.5276	-99.99	99
setup	0	2020-07-14 23:00:00	0	0.32	0	3.0826	1.44095	0.32	0.190005	0	0	0	0	0	0	0	0	0	115.677	115.677	0	-99.99	17.5926	20.959	21.0751	21.184	27.0887	27.2465	-99.99	99
setup	0	2020-07-15 23:00:00	0	0.54	0	3.20893	1.3443	0.54	0.18347	0	0	0	0	0	0	0	0	0	114.149	114.149	0	-99.99	17.1024	20.5886	20.7087	20.8215	26.816	26.9822	-99.99	99
setup	0	2020-07-16 23:00:00	0	0.86	0	3.10714	1.09699	0.86	0.153994	0	0	0	0	0	0	0	0	0	112.898	112.898	0	-99.99	16.7046	20.2853	20.4085	20.5245	26.5921	26.7652	-99.99	99
setup	0	2020-07-17 23:00:00	0	0.01	0	2.93822	1.38383	0.01	0.199467	0	0	0	0	0	0	0	0	0	111.314	111.314	0	-99.99	16.206	19.9016	20.0285	20.1483	26.3079	26.4895	-99.99	99
setup	0	2020-07-18 23:00:00	0	0.12	0	2.82299	1.23366	0.12	0.182432	0	0	0	0	0	0	0	0	0	109.898	109.898	0	-99.99	15.7647	19.5586	19.6886	19.8116	26.053	26.242	-99.99	99
setup	0	2020-07-19 23:00:00	0	0.09	0	3.01968	1.29215	0.09	0.19537	0	0	0	0	0	0	0	0	0	108.411	108.411	0	-99.99	15.3059	19.1986	19.3316	19.4577	25.7843	25.9808	-99.99	99
setup	0	2020-07-20 23:00:00	0	0.28	0	3.06995	1.1891	0.28	0.183356	0	0	0	0	0	0	0	0	0	107.038	107.038	0	-99.99	14.887	18.8668	19.0023	19.1311	25.5357	25.7388	-99.99	99
setup	0	2020-07-21 23:00:00	0	0.59	0	3.01319	1.0015	0.59	0.156842	0	0	0	0	0	0	0	0	0	105.88	105.88	0	-99.99	14.5369	18.5871	18.7245	18.8553	25.3252	25.5337	-99.99	99
setup	0	2020-07-22 23:00:00	0	0.22	0	3.22426	1.20325	0.22	0.191	0	0	0	0	0	0	0	0	0	104.486	104.486	0	-99.99	14.1195	18.2509	18.3904	18.5234	25.0711	25.2856	-99.99	99
setup	0	2020-07-23 23:00:00	0	0.22	0	3.30934	1.19508	0.22	0.192103	0	0	0	0	0	0	0	0	0	103.099	103.099	0	-99.99	13.7089	17.9171	18.0582	18.1931	24.8173	25.0374	-99.99	99
setup	0	2020-07-24 23:00:00	0	0.24	0	3.27668	1.1351	0.24	0.184278	0	0	0	0	0	0	0	0	0	101.779	101.779	0	-99.99	13.3228	17.6003	17.7426	17.879	24.5752	24.8001	-99.99	99
setup	0	2020-07-25 23:00:00	0	0.02	0	3.25443	1.16811	0.02	0.191033	0	0	0	0	0	0	0	0	0	100.42	100.42	0	-99.99	12.9295	17.2747	17.4179	17.5554	24.3248	24.5542	-99.99	99
setup	0	2020-07-26 23:00:00	0	0.11	0	3.24949	1.0956	0.11	0.18002	0	0	0	0	0	0	0	0	0	99.1445	99.1445	0	-99.99	12.5647	16.9699	17.1135	17.2519	24.0889	24.322	-99.99	99
setup	0	2020-07-27 23:00:00	0	0.34	0	3.25842	0.986431	0.34	0.162403	0	0	0	0	0	0	0	0	0	97.9957	97.9957	0	-99.99	12.2397	16.6962	16.8399	16.9786	23.8758	24.1116	-99.99	99
setup	0	2020-07-28 23:00:00	0	0.38	0	3.3488	0.973426	0.38	0.160192	0	0	0	0	0	0	0	0	0	96.862	96.862	0	-99.99	11.9226	16.4268	16.5703	16.709	23.6647	23.9028	-99.99	99
setup	0	2020-07-29 23:00:00	0	0.05	0	3.41673	0.776491	0.05	0.198765	0	0	0	0	0	0	0	0	0	95.8868	95.8868	0	-99.99	11.6312	16.185	16.3316	16.4739	23.4877	23.735	-99.99	99
setup	0	2020-07-30 23:00:00	0	0.14	0	3.39447	1.00766	0.14	0.164295	0	0	0	0	0	0	0	0	0	94.7148	94.7148	0	-99.99	11.3119	15.909	16.0544	16.1958	23.2677	23.5157	-99.99	99
setup	0	2020-07-31 23:00:00	0	0.71	0	3.45031	0.643601	0.71	0.146531	0	0	0	0	0	0	0	0	0	93.9247	93.9247	0	-99.99	11.0861	15.717	15.8635	16.0063	23.1219	23.3747	-99.99	99
setup	0	2020-08-01 23:00:00	0	0.19	0	3.37773	0.825972	0.19	0.158012	0	0	0	0	0	0	0	0	0	92.9407	92.9407	0	-99.99	10.8165	15.4832	15.6293	15.772	22.9376	23.1927	-99.99	99
setup	0	2020-08-02 23:00:00	0	0.03	0	3.13202	0.887454	0.03	0.140855	0	0	0	0	0	0	0	0	0	91.9124	91.9124	0	-99.99	10.5462	15.244	15.3879	15.5288	22.7423	22.996	-99.99	99
setup	0	2020-08-03 23:00:00	0	0.06	0	3.17385	0.806409	0.06	0.139349	0	0	0	0	0	0	0	0	0	90.9666	90.9666	0	-99.99	10.2965	15.0229	15.1651	15.3046	22.5631	22.8164	-99.99	99
setup	0	2020-08-04 23:00:00	0	0.05	0	3.39083	0.752706	0.05	0.148452	0	0	0	0	0	0	0	0	0	90.0655	90.0655	0	-99.99	10.0554	14.8099	14.9512	15.0901	22.393	22.6479	-99.99	99
setup	0	2020-08-05 23:00:00	0	0.16	0	3.46582	0.716779	0.16	0.141012	0	0	0	0	0	0	0	0	0	89.2077	89.2077	0	-99.99	9.82849	14.608	14.7481	14.8862	22.2306	22.4864	-99.99	99
setup	0	2020-08-06 23:00:00	0	0.24	0	3.62787	0.613674	0.24	0.143693	0	0	0	0	0	0	0	0	0	88.4503	88.4503	0	-99.99	9.62361	14.4267	14.5667	14.705	22.0882	22.3472	-99.99	99
setup	0	2020-08-07 23:00:00	0	0.59	0	3.57603	0.545978	0.59	0.120635	0	0	0	0	0	0	0	0	0	87.7837	87.7837	0	-99.99	9.44716	14.269	14.4082	14.5461	21.962	22.2226	-99.99	99
setup	0	2020-08-08 23:00:00	0	0.16	0	3.37481	0.57206	0.16	0.124708	0	0	0	0	0	0	0	0	0	87.0869	87.0869	0	-99.99	9.26499	14.1049	14.243	14.3802	21.8296	22.0913	-99.99	99
setup	0	2020-08-09 23:00:00	0	0.08	0	3.32308	0.596451	0.08	0.118783	0	0	0	0	0	0	0	0	0	86.3717	86.3717	0	-99.99	9.08301	13.9388	14.0751	14.2108	21.6924	21.9536	-99.99	99
setup	0	2020-08-10 23:00:00	0	0.17	0	3.40328	0.501945	0.17	0.116652	0	0	0	0	0	0	0	0	0	85.7531	85.7531	0	-99.99	8.92239	13.7931	13.9284	14.0634	21.5745	21.837	-99.99	99
setup	0	2020-08-11 23:00:00	0	0.69	0	3.50444	0.392313	0.69	0.0990276	0	0	0	0	0	0	0	0	0	85.2618	85.2618	0	-99.99	8.79385	13.6765	13.8112	13.9459	21.4811	21.7454	-99.99	99
setup	0	2020-08-12 23:00:00	0	1.12	0.231754	3.33281	0.343459	0.888246	0.086435	0	0	0	0.231754	0	0	0	0	0	85.0636	85.0636	0	-99.99	9.07187	13.5801	13.714	13.8482	21.4029	21.6681	-99.99	99
setup	0	2020-08-13 23:00:00	0	0.45	0	3.44086	0.362184	0.45	0.104116	0	0	0	0	0	0	0	0	0	84.5973	84.5973	0	-99.99	8.94848	13.4713	13.6048	13.739	21.3165	21.5843	-99.99	99
setup	0	2020-08-14 23:00:00	0	0.49	0	3.39778	0.341243	0.49	0.0976506	0	0	0	0	0	0	0	0	0	84.1584	84.1584	0	-99.99	8.81734	13.3694	13.5023	13.6363	21.2349	21.5048	-99.99	99
setup	0	2020-08-15 23:00:00	0	0.26	0	3.47638	0.418581	0.26	0.101923	0	0	0	0	0	0	0	0	0	83.6379	83.6379	0	-99.99	8.66848	13.2514	13.3828	13.5155	21.1366	21.4066	-99.99	99
setup	0	2020-08-16 23:00:00	0	0.13	0	3.39679	0.402832	0.13	0.0994611	0	0	0	0	0	0	0	0	0	83.1356	83.1356	0	-99.99	8.52617	13.1377	13.2675	13.3989	21.0415	21.3115	-99.99	99
setup	0	2020-08-17 23:00:00	0	0.23	0	3.41629	0.330721	0.23	0.0947233	0	0	0	0	0	0	0	0	0	82.7102	82.7102	0	-99.99	8.40333	13.0398	13.1687	13.2994	20.9614	21.2329	-99.99	99
setup	0	2020-08-18 23:00:00	0	0.11	0	3.51408	0.250775	0.11	0.100419	0	0	0	0	0	0	0	0	0	82.359	82.359	0	-99.99	8.29529	12.9552	13.0842	13.2156	20.8967	21.1728	-99.99	99
setup	0	2020-08-19 23:00:00	0	1.41	0.6531	3.4675	0.250844	0.7569	0.0877703	0	0	0	0.6531	0	0	0	0	0	82.6735	82.6735	0	-99.99	9.40497	12.8902	13.0186	13.1496	20.844	21.1217	-99.99	99
setup	0	2020-08-20 23:00:00	0	0.94	0.206166	3.4105	0.238137	0.733834	0.0877661	0	0	0	0.206166	0	0	0	0	0	82.5538	82.5538	0	-99.99	9.69255	12.8253	12.9531	13.0838	20.7914	21.071	-99.99	99
setup	0	2020-08-21 23:00:00	0	0.41	0	3.37264	0.303338	0.41	0.0919715	0	0	0	0	0	0	0	0	0	82.1584	82.1584	0	-99.99	9.52164	12.7459	12.8723	13.0019	20.724	21.0037	-99.99	99
setup	0	2020-08-22 23:00:00	0	1.01	0.324208	3.26879	0.249891	0.685792	0.0833243	0	0	0	0.324208	0	0	0	0	0	82.1494	82.1494	0	-99.99	9.97083	12.6852	12.8105	12.9393	20.6727	20.9528	-99.99	99
setup	0	2020-08-23 23:00:00	0	1.69	1.02999	3.23097	0.230941	0.660009	0.0989341	0	0	0	1.02999	0	0	0	0	0	82.8496	82.8496	0	-99.99	11.529	12.6626	12.7657	12.8942	20.6366	20.9184	-99.99	99
setup	0	2020-08-24 23:00:00	0	1.24	0.607105	3.25566	0.175369	0.632895	0.110474	0	0	0	0.607105	0	0	0	0	0	83.1708	83.1708	0	-99.99	12.018	12.8124	12.7277	12.8555	20.6076	20.8933	-99.99	99
setup	0	2020-08-25 23:00:00	0	0.11	0	3.37944	0.293648	0.11	0.128174	0	0	0	0	0	0	0	0	0	82.749	82.749	0	-99.99	11.639	12.8564	12.7332	12.7885	20.5537	20.8412	-99.99	99
setup	0	2020-08-26 23:00:00	0	0.3	0	3.50168	0.342909	0.3	0.116874	0	0	0	0	0	0	0	0	0	82.2892	82.2892	0	-99.99	11.3046	12.7915	12.706	12.7148	20.4919	20.7788	-99.99	99
setup	0	2020-08-27 23:00:00	0	0.42	0	3.52126	0.296225	0.42	0.108989	0	0	0	0	0	0	0	0	0	81.884	81.884	0	-99.99	11.0091	12.7095	12.6628	12.6493	20.4369	20.7237	-99.99	99
setup	0	2020-08-28 23:00:00	0	0.44	0	3.58792	0.231329	0.44	0.108283	0	0	0	0	0	0	0	0	0	81.5444	81.5444	0	-99.99	10.7604	12.638	12.613	12.6012	20.3912	20.6798	-99.99	99
setup	0	2020-08-29 23:00:00	0	0.09	0	3.52734	0.272497	0.09	0.112161	0	0	0	0	0	0	0	0	0	81.1597	81.1597	0	-99.99	10.4895	12.5599	12.5481	12.5424	20.3379	20.6271	-99.99	99
setup	0	2020-08-30 23:00:00	0	0.07	0	3.56264	0.252081	0.07	0.10938	0	0	0	0	0	0	0	0	0	80.7983	80.7983	0	-99.99	10.2393	12.4872	12.4838	12.4826	20.2873	20.5773	-99.99	99
setup	0	2020-08-31 23:00:00	0	0.17	0	3.58051	0.224816	0.17	0.102619	0	0	0	0	0	0	0	0	0	80.4708	80.4708	0	-99.99	10.0162	12.4218	12.4235	12.426	20.241	20.5321	-99.99	99
setup	0	2020-09-01 23:00:00	0	0.16	0	3.46589	0.203473	0.16	0.0956002	0	0	0	0	0	0	0	0	0	80.1718	80.1718	0	-99.99	9.81585	12.362	12.3675	12.3737	20.1982	20.4904	-99.99	99
setup	0	2020-09-02 23:00:00	0	0.12	0	3.33573	0.195935	0.12	0.0891437	0	0	0	0	0	0	0	0	0	79.8867	79.8867	0	-99.99	9.62945	12.3051	12.3139	12.3236	20.1569	20.4497	-99.99	99
setup	0	2020-09-03 23:00:00	0	0.35	0.00579336	3.42493	0.157875	0.344207	0.0830365	0	0	0	0.00579336	0	0	0	0	0	79.6516	79.6516	0	-99.99	9.47145	12.2562	12.2681	12.2808	20.1222	20.4165	-99.99	99
setup	0	2020-09-04 23:00:00	0	1.42	1.10497	3.47241	0.149973	0.31503	0.107963	0	0	0	1.10497	0	0	0	0	0	80.4986	80.4986	0	-99.99	11.1924	12.2581	12.2396	12.2552	20.1024	20.3995	-99.99	99
setup	0	2020-09-05 23:00:00	0	3.97	3.68359	3.35438	0.223745	0.28641	0.173613	0	0	0	3.68359	0	0	0	0	0	83.7848	83.7848	0	-99.99	14.8965	13.2715	12.4035	12.2743	20.1091	20.4092	-99.99	99
setup	0	2020-09-06 23:00:00	0	3.65	3.39145	3.11312	0.296855	0.258548	0.20632	0	0	0	3.39145	0	0	0	0	0	86.6731	86.6731	0	-99.99	17.2366	14.9357	13.0257	12.4697	20.1173	20.42	-99.99	99
setup	0	2020-09-07 23:00:00	0	0.89	0.658331	3.08746	0.332301	0.231669	0.19942	0	0	0	0.658331	0	0	0	0	0	86.7997	86.7997	0	-99.99	16.4222	15.5859	13.7651	12.9424	20.0995	20.4041	-99.99	99
setup	0	2020-09-08 23:00:00	0	0.2	0	3.1747	0.284019	0.2	0.198998	0	0	0	0	0	0	0	0	0	86.3167	86.3167	0	-99.99	15.3562	15.5888	14.2325	13.5075	20.076	20.3831	-99.99	99
setup	0	2020-09-09 23:00:00	0	0.23	0.0489736	3.31079	0.218025	0.181026	0.205242	0	0	0	0.0489736	0	0	0	0	0	85.9424	85.9424	0	-99.99	14.6966	15.4399	14.4874	13.9609	20.0555	20.3661	-99.99	99
setup	0	2020-09-10 23:00:00	0	0.13	0	3.42097	0.193768	0.13	0.208486	0	0	0	0	0	0	0	0	0	85.5401	85.5401	0	-99.99	14.1519	15.2598	14.6151	14.2573	20.0351	20.3498	-99.99	99
setup	0	2020-09-11 23:00:00	0	0.1	0	3.43186	0.153626	0.1	0.205409	0	0	0	0	0	0	0	0	0	85.1811	85.1811	0	-99.99	13.7442	15.0878	14.666	14.4317	20.0167	20.3362	-99.99	99
setup	0	2020-09-12 23:00:00	0	0.11	0	3.46544	0.122447	0.11	0.201626	0	0	0	0	0	0	0	0	0	84.857	84.857	0	-99.99	13.4278	14.9316	14.6672	14.5192	20.0002	20.3249	-99.99	99
setup	0	2020-09-13 23:00:00	0	0.09	0	3.57411	0.0942195	0.09	0.204738	0	0	0	0	0	0	0	0	0	84.5581	84.5581	0	-99.99	13.1629	14.7895	14.635	14.5469	19.9852	20.3159	-99.99	99
setup	0	2020-09-14 23:00:00	0	0.04	0	3.6235	0.0689886	0.04	0.206035	0	0	0	0	0	0	0	0	0	84.2831	84.2831	0	-99.99	12.9196	14.6682	14.5837	14.5356	19.9717	20.309	-99.99	99
setup	0	2020-09-15 23:00:00	0	0.22	0.159329	3.65718	0.050302	0.0606714	0.198954	0.0896146	0	0	0.0697139	0	0	0	0	0	84.1035	84.1035	0	-99.99	12.8167	14.5684	14.5265	14.5033	19.9604	20.3046	-99.99	99
setup	0	2020-09-16 23:00:00	0	0.12	0.0736564	3.79065	0.0354978	0.0463436	0.203782	0.0736564	0	0	0	0	0	0	0	0	83.8642	83.8642	0	-99.99	12.6015	14.478	14.4626	14.455	19.9491	20.3009	-99.99	99
setup	0	2020-09-17 23:00:00	0	0.12	0.0860875	3.7071	0.0241588	0.0339125	0.194726	0.0860875	0	0	0	0	0	0	0	0	83.6453	83.6453	0	-99.99	12.4044	14.3987	14.3991	14.4013	19.939	20.2983	-99.99	99
setup	0	2020-09-18 23:00:00	0	0.36	0.336586	3.63409	0.0142109	0.0234138	0.190775	0.127423	0	0	0.209163	0	0	0	0	0	83.6495	83.6495	0	-99.99	12.6098	14.33	14.3404	14.3524	19.9317	20.2985	-99.99	99
setup	0	2020-09-19 23:00:00	0	0.52	0.505124	3.7133	0.0069256	0.0148761	0.200594	0.139564	0	0	0.36556	0	0	0	0	0	83.8076	83.8076	0	-99.99	12.9179	14.3196	14.2881	14.3068	19.9262	20.3008	-99.99	99
setup	0	2020-09-20 23:00:00	0	0.16	0.151706	3.59829	0.00293203	0.00829439	0.190001	0.141511	0	0	0.0101943	0	0	0	0	0	83.6248	83.6248	0	-99.99	12.7365	14.2965	14.2569	14.2608	19.9183	20.3006	-99.99	99
setup	0	2020-09-21 23:00:00	0	0.14	0.136356	3.64773	0.000887527	0.00364396	0.189018	0.136356	0	0	0	0	0	0	0	0	83.4349	83.4349	0	-99.99	12.5562	14.2347	14.2167	14.215	19.9104	20.3005	-99.99	99
setup	0	2020-09-22 23:00:00	0	0.09	0.0891069	3.6832	0.000186209	0.000893066	0.189325	0.0891069	0	0	0	0	0	0	0	0	83.2454	83.2454	0	-99.99	12.3755	14.1677	14.1661	14.1689	19.9023	20.3005	-99.99	99
setup	0	2020-09-23 23:00:00	0	4.47	4.47	3.58742	1.78857e-05	0	0.285314	0.149475	0	0	4.32052	0	0	0	0	0	87.2806	87.2806	0	-99.99	16.8979	15.3799	14.3717	14.1934	19.9312	20.3361	-99.99	99
setup	0	2020-09-24 23:00:00	0	3.87	3.87	3.52667	0	0	0.355411	0.146944	0	0	3.72306	0	0	0	0	0	90.6482	90.6482	0	-99.99	19.5275	17.2807	15.1635	14.4837	19.9569	20.3684	-99.99	99
setup	0	2020-09-25 23:00:00	0	6.4	6.4	3.37862	0	0	0.435555	0.281551	0	0	6.11845	0	0	0	0	0	96.3311	96.3311	0	-99.99	23.6915	20.4011	16.8112	15.3588	20.0073	20.4242	-99.99	99
setup	0	2020-09-26 23:00:00	0	2.77	2.77	3.38952	0	0	0.486428	0.14123	0	0	2.62877	0	0	0	0	0	98.4735	98.4735	0	-99.99	23.7083	22.0264	18.7204	16.9971	20.0265	20.4499	-99.99	99
setup	0	2020-09-27 23:00:00	0	1.23	1.23	3.59975	0	0	0.514156	0.149989	0	0	1.08001	0	0	0	0	0	99.0393	99.0393	0	-99.99	22.7835	22.4222	19.9904	18.4512	20.0301	20.4608	-99.99	99
setup	0	2020-09-28 23:00:00	0	0.81	0.81	3.68601	0	0	0.518658	0.153584	0	0	0.656416	0	0	0	0	0	99.1771	99.1771	0	-99.99	21.964	22.4267	20.5841	19.1487	20.051	20.4674	-99.99	99
setup	0	2020-09-29 23:00:00	0	0.43	0.43	3.8022	0	0	0.520262	0.158425	0	0	0.271575	0	0	0	0	0	98.9284	98.9284	0	-99.99	21.1006	22.175	20.7785	19.55	20.2154	20.4702	-99.99	99
setup	0	2020-09-30 23:00:00	0	0.15	0.15	3.72902	0	0	0.492619	0.15	0	0	0	0	0	0	0	0	98.4358	98.4358	0	-99.99	20.2378	21.7844	20.7558	19.7549	20.4009	20.4702	-99.99	99
setup	0	2020-10-01 23:00:00	0	0.12	0.12	3.72949	0	0	0.480796	0.12	0	0	0	0	0	0	0	0	97.955	97.955	0	-99.99	19.5763	21.3817	20.6197	19.8265	20.5741	20.4702	-99.99	99
setup	0	2020-10-02 23:00:00	0	0.35	0.35	3.6686	0	0	0.459115	0.152858	0	0	0.197142	0	0	0	0	0	97.693	97.693	0	-99.99	19.2446	21.0777	20.462	19.8254	20.721	20.4722	-99.99	99
setup	0	2020-10-03 23:00:00	0	0.09	0.09	3.71289	0	0	0.459481	0.09	0	0	0	0	0	0	0	0	97.2335	97.2335	0	-99.99	18.7428	20.7549	20.2894	19.7824	20.8334	20.4722	-99.99	99
setup	0	2020-10-04 23:00:00	0	0.09	0.09	3.70809	0	0	0.446361	0.09	0	2.80319e-05	0	0	0	0	0	0	96.7872	96.7872	0	-99.99	18.3246	20.4396	20.1007	19.7104	20.916	20.4735	-99.99	99
setup	0	2020-10-05 23:00:00	0	0.03	0.03	3.82438	0	0	0.45579	0.03	0	0.000184913	0	0	0	0	0	0	96.3312	96.3312	0	-99.99	17.9508	20.1363	19.9009	19.6135	20.9709	20.4823	-99.99	99
setup	0	2020-10-06 23:00:00	0	0.06	0.06	3.86174	0	0	0.444868	0.06	0	0.000355882	0	0	0	0	0	0	95.886	95.886	0	-99.99	17.6005	19.8635	19.706	19.5046	21.0019	20.4991	-99.99	99
setup	0	2020-10-07 23:00:00	0	0	0	3.77968	0	0	0.431226	0	0	0.000478978	0	0	0	0	0	0	95.4542	95.4542	0	-99.99	17.2624	19.6237	19.5236	19.3915	21.0133	20.5218	-99.99	99
